hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone_number,credit_card
Resort Hotel,0,0,2015,October,42,12,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,47.0,0,0,Check-Out,2015-10-13,Kimberly Soto,Kimberly_S31@outlook.com,664-638-0562,************4082
Resort Hotel,0,5,2015,October,42,12,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,9.0,0,Transient,48.0,0,0,Check-Out,2015-10-13,Laura Mahoney,LMahoney@att.com,345-340-0724,************5440
Resort Hotel,0,3,2015,December,50,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,9.0,0,Transient,35.0,0,0,Check-Out,2015-12-11,Kyle Williams,Williams_Kyle48@mail.com,251-184-0364,************6883
Resort Hotel,0,5,2016,May,19,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,9.0,0,Transient,42.0,0,0,Check-Out,2016-05-05,Adrian Wheeler,Adrian_W@att.com,941-342-5514,************4861
Resort Hotel,0,4,2016,September,40,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,,9.0,0,Transient,59.0,0,0,Check-Out,2016-09-28,Derrick Watson,Derrick.W@mail.com,499-364-6809,************5457
Resort Hotel,0,0,2017,January,2,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,,9.0,0,Transient,35.0,0,0,Check-Out,2017-01-11,Taylor Bryant,Taylor.Bryant97@hotmail.com,888-118-0029,************8286
Resort Hotel,1,0,2017,January,4,26,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,D,0,No Deposit,,9.0,0,Transient,35.0,0,0,No-Show,2017-01-26,Chelsea Lee,Chelsea_Lee@comcast.net,782-190-8353,************7708
Resort Hotel,0,10,2017,February,6,6,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,5,A,D,0,No Deposit,,9.0,0,Transient,35.0,0,0,Check-Out,2017-02-07,Thomas Berry,Berry.Thomas20@yahoo.com,104-679-1477,************7852
Resort Hotel,0,0,2015,October,42,12,1,0,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,20.0,0,Transient,54.0,0,0,Check-Out,2015-10-13,Catherine Ramsey,Catherine.Ramsey@zoho.com,763-928-9500,************2001
Resort Hotel,0,0,2016,February,6,1,1,1,1,0.0,0,HB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,20.0,0,Transient,46.0,0,0,Check-Out,2016-02-03,Lonnie Ayala,Ayala_Lonnie@att.com,494-510-9250,************4413
Resort Hotel,0,0,2015,October,42,12,1,0,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,20.0,0,Transient,54.0,0,0,Check-Out,2015-10-13,Christopher Baldwin,Christopher_Baldwin20@verizon.com,442-099-9685,************3318
Resort Hotel,0,285,2015,October,42,13,0,0,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,1,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,2015-10-13,Terry Villarreal,Terry.Villarreal87@yahoo.com,564-212-4218,************7166
Resort Hotel,0,287,2015,October,42,15,0,0,2,0.0,0,BB,GBR,Groups,Corporate,0,0,1,A,I,2,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,2015-10-15,Dr. Dustin Lee III,Dr..I@gmail.com,107-707-5259,************1207
Resort Hotel,0,0,2015,October,42,13,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,195.0,0,Transient,53.0,0,0,Check-Out,2015-10-14,Robert Green,RGreen14@yahoo.com,426-108-2672,************9726
Resort Hotel,0,2,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,195.0,0,Transient,42.0,0,0,Check-Out,2016-04-21,Jason Harris,Jason_H@yahoo.com,321-290-1832,************1093
Resort Hotel,0,0,2015,October,42,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,56.0,0,0,Check-Out,2015-10-14,Jeremy Myers,Jeremy.M@mail.com,853-962-8938,************8156
Resort Hotel,0,286,2015,October,42,14,2,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,2,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-20,Jacob Johnson,Jacob.Johnson@yandex.com,623-298-4601,************8252
Resort Hotel,0,0,2015,October,42,13,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,40.0,0,0,Check-Out,2015-10-15,Megan Blair,MeganBlair@verizon.com,228-233-3539,************6285
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,E,3,No Deposit,,223.0,0,Transient-Party,44.5,0,2,Check-Out,2015-10-19,Sherri Haas,Sherri.Haas@comcast.net,744-864-2545,************2440
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,44.5,0,2,Check-Out,2015-10-18,Kathryn Vargas,Kathryn.V56@xfinity.com,902-065-5049,************1840
Resort Hotel,0,287,2015,October,42,15,0,3,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,D,2,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-18,Janice Bowers,Janice.B@att.com,601-184-5898,************2322
Resort Hotel,0,2,2015,October,42,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,159.0,0,Transient,37.0,1,0,Check-Out,2015-10-15,Crystal Rodriguez,CRodriguez@verizon.com,510-936-0164,************9871
Resort Hotel,0,5,2015,October,42,11,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,50.4,0,1,Check-Out,2015-10-15,Beverly Wagner,BWagner@mail.com,635-275-8392,************7817
Resort Hotel,0,0,2015,October,42,12,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,76.67,1,1,Check-Out,2015-10-15,Rebecca Ballard,Rebecca.Ballard@xfinity.com,232-868-0685,************4429
Resort Hotel,0,286,2015,October,42,14,0,1,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-15,Jessica Bauer,Bauer_Jessica@gmail.com,239-782-3612,************5250
Resort Hotel,0,286,2015,October,42,14,0,1,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-15,Megan Perry,MPerry77@gmail.com,244-879-2883,************9957
Resort Hotel,0,287,2015,October,42,15,0,0,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,2,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,2015-10-15,Nicole Davis,Nicole_D@gmail.com,593-410-2882,************5043
Resort Hotel,0,287,2015,October,42,15,0,0,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,2,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,2015-10-15,Stephanie Jones,Jones.Stephanie49@comcast.net,589-485-5816,************7579
Resort Hotel,0,0,2015,October,42,12,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,62.0,1,1,Check-Out,2015-10-15,Mary Howard,Mary.H@comcast.net,432-803-4313,************9879
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,46.5,1,1,Check-Out,2015-10-19,Philip Maldonado,Maldonado_Philip84@verizon.com,305-253-1311,************4296
Resort Hotel,0,0,2015,October,42,14,0,1,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,20.0,0,Transient,54.0,0,0,Check-Out,2015-10-15,Charles Medina,Charles.Medina76@yandex.com,558-096-7692,************9026
Resort Hotel,0,0,2015,November,48,23,1,0,1,0.0,0,HB,PRT,Corporate,Corporate,1,0,1,A,D,1,No Deposit,,20.0,0,Transient-Party,13.0,0,0,Check-Out,2015-11-24,Alan Peters,Alan_Peters@protonmail.com,508-736-9242,************7771
Resort Hotel,0,0,2015,October,42,14,0,1,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,20.0,0,Transient,54.0,0,0,Check-Out,2015-10-15,Melissa Duke,Duke.Melissa36@hotmail.com,903-090-7515,************2050
Resort Hotel,0,7,2015,October,42,12,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,1,Non Refund,,174.0,0,Transient-Party,109.0,0,0,Check-Out,2015-10-16,Erin Kim,EKim@hotmail.com,884-857-9710,************7663
Resort Hotel,0,7,2015,October,42,12,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,109.0,0,0,Check-Out,2015-10-16,Robert Melton,Melton_Robert@att.com,661-130-2385,************3796
Resort Hotel,0,7,2015,October,42,12,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,109.0,0,0,Check-Out,2015-10-16,Sharon Martin,Sharon.Martin@att.com,465-035-6588,************2748
Resort Hotel,0,7,2015,October,42,12,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,109.0,0,0,Check-Out,2015-10-16,Megan Tran,Megan_T12@att.com,542-373-2611,************3109
Resort Hotel,0,7,2015,October,42,12,1,3,2,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,109.0,0,0,Check-Out,2015-10-16,Tonya Anderson,Tonya_Anderson@zoho.com,872-938-2238,************4776
Resort Hotel,0,7,2015,October,42,12,1,3,1,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,76.0,0,0,Check-Out,2015-10-16,John Keller,JKeller@verizon.com,212-586-2829,************2649
Resort Hotel,0,287,2015,October,42,15,0,1,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-16,Andrea Nelson,Andrea.N@hotmail.com,640-049-0824,************8560
Resort Hotel,0,287,2015,October,42,15,0,3,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,3,No Deposit,,223.0,0,Transient-Party,62.5,0,0,Check-Out,2015-10-18,Kyle Lucero,KyleLucero@outlook.com,925-933-4276,************6422
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Christian Herman,Christian_Herman69@aol.com,522-057-4941,************4941
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Rhonda Thompson,Thompson.Rhonda@hotmail.com,364-398-9755,************4003
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Christina Harris,Christina.H@outlook.com,154-057-8782,************9694
Resort Hotel,0,287,2015,October,42,15,0,3,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-18,Nathan Carter,Nathan_C51@aol.com,384-920-8103,************1885
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Michael Diaz,Michael_D@comcast.net,375-980-0732,************4087
Resort Hotel,0,3,2015,October,43,18,1,0,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,F,0,No Deposit,,,0,Transient,76.0,0,0,Check-Out,2015-10-19,Mr. William French DDS,Mr._D@aol.com,977-076-6645,************8245
Resort Hotel,0,287,2015,October,42,15,0,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-18,David Mccullough,Mccullough_David@hotmail.com,604-828-5893,************5342
Resort Hotel,0,0,2015,October,43,18,1,0,1,0.0,0,BB,GBR,Groups,Corporate,1,0,0,A,D,0,No Deposit,,,0,Transient,58.0,0,0,Check-Out,2015-10-19,James Galvan,Galvan.James@outlook.com,657-068-1376,************6357
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Kari Fletcher,Kari_F@yahoo.com,529-333-2227,************7663
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,,223.0,0,Transient-Party,50.5,1,0,Check-Out,2015-10-18,Michael Contreras,Contreras.Michael@zoho.com,176-164-1903,************6466
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,46.5,1,0,Check-Out,2015-10-18,Dana Miller,Dana.M@outlook.com,701-153-2195,************3324
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Christopher Benson,Benson.Christopher@outlook.com,200-664-1966,************7605
Resort Hotel,0,7,2015,October,42,15,0,3,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Jennifer Doyle,Doyle.Jennifer@verizon.com,574-596-0554,************6506
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Lori Kemp,Lori.Kemp@yandex.com,247-426-0249,************4171
Resort Hotel,0,287,2015,October,42,15,0,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-18,James Chan,Chan_James38@protonmail.com,163-676-6365,************8050
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Whitney Howard,Whitney.H34@att.com,253-561-2531,************1452
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,NLD,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Kelsey Larsen,Kelsey.L@outlook.com,935-000-4409,************7252
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,G,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Pamela Duran,Duran_Pamela57@yahoo.com,675-908-5656,************5458
Resort Hotel,0,7,2015,October,42,15,0,3,2,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Jose Chan,Jose.C@mail.com,293-554-1266,************1558
Resort Hotel,0,287,2015,October,42,15,0,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-18,Rebecca Jenkins,RebeccaJenkins@outlook.com,906-966-7175,************9422
Resort Hotel,0,3,2015,October,43,18,1,0,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,56.0,0,0,Check-Out,2015-10-19,William Williams,William.W34@aol.com,697-601-3930,************6077
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Chad Lowe,Chad.Lowe@comcast.net,889-825-2325,************8156
Resort Hotel,0,3,2015,October,43,18,1,0,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,0,No Deposit,,,0,Transient,76.0,0,0,Check-Out,2015-10-19,Pamela Aguilar,Pamela_A@gmail.com,365-328-9695,************5756
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,William Gomez,WilliamGomez13@outlook.com,607-939-0122,************5416
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Angela Mcpherson,Angela.Mcpherson69@zoho.com,445-314-1999,************7311
Resort Hotel,0,287,2015,October,42,15,0,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-18,Edward Greer,Edward_G@aol.com,422-105-7448,************7067
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,ITA,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Christine Carter,Christine_C@aol.com,736-732-1477,************3132
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,49.0,1,0,Check-Out,2015-10-19,Christopher Pratt,Pratt.Christopher@zoho.com,151-175-1502,************2116
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,,223.0,0,Transient-Party,52.5,1,0,Check-Out,2015-10-19,Roger Howe,RogerHowe83@gmail.com,832-554-5847,************4298
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,BEL,Groups,Corporate,0,0,0,A,A,3,No Deposit,,223.0,0,Transient-Party,50.5,1,0,Check-Out,2015-10-19,Anthony Wagner,AnthonyWagner83@comcast.net,642-595-1360,************3445
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Craig Romero,Craig_R@hotmail.com,941-490-0580,************1037
Resort Hotel,0,286,2015,October,42,14,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Lynn Santos,LynnSantos@mail.com,941-579-2452,************1576
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Ryan Holt,Holt.Ryan23@yahoo.com,999-412-3443,************2467
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Elaine Brown,Elaine.Brown@zoho.com,272-230-2440,************8120
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,52.5,1,0,Check-Out,2015-10-19,Marissa Patterson,Marissa.P@mail.com,963-056-5353,************5264
Resort Hotel,0,287,2015,October,42,15,1,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-19,Alexis Shields,Alexis.S@comcast.net,958-463-0631,************7576
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,David Johnson,David.Johnson79@yandex.com,330-262-4501,************5157
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Andrew Tapia,Andrew_T@outlook.com,688-093-4094,************8987
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Kelsey Turner,Kelsey.T@xfinity.com,742-935-1680,************4380
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Sherry Thompson,Sherry_Thompson@verizon.com,277-919-1049,************2659
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Allison Smith,Smith_Allison@verizon.com,915-076-0955,************4805
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Tamara Berry,Tamara.Berry@att.com,551-954-2110,************8794
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Steven Brown,Steven.Brown@aol.com,575-323-5078,************8209
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,2,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Albert Huerta,Albert_Huerta33@zoho.com,153-851-9717,************1042
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Brianna Riddle,Brianna_Riddle86@xfinity.com,653-323-1408,************4382
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Anthony Morgan,AMorgan64@yahoo.com,381-040-3796,************3731
Resort Hotel,0,286,2015,October,42,14,1,4,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Jane Thomas,JThomas46@yandex.com,721-779-1111,************8102
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Danielle Lang,Danielle.Lang@gmail.com,537-473-7499,************8915
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,40.75,0,0,Check-Out,2015-10-19,Kelly Johnson,Kelly.J@att.com,625-773-2605,************8718
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Jonathan Kent,JKent@zoho.com,847-589-1622,************1384
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Ashley Luna,Luna.Ashley@yahoo.com,564-509-4227,************9693
Resort Hotel,0,287,2015,October,42,15,1,3,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,,223.0,0,Transient-Party,62.5,0,0,Check-Out,2015-10-19,John Young,John_Y@verizon.com,677-710-1230,************4877
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Morgan Smith,MSmith15@hotmail.com,790-935-3575,************7138
Resort Hotel,0,287,2015,October,42,15,1,3,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,,223.0,0,Transient-Party,62.5,0,0,Check-Out,2015-10-19,Matthew Hines,MatthewHines@protonmail.com,603-709-6441,************7602
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19,Sergio Jefferson,Jefferson_Sergio@xfinity.com,550-350-5154,************6698
Resort Hotel,0,287,2015,October,42,15,1,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,37.0,0,0,Check-Out,2015-10-19,Jason Thomas,Jason.Thomas@outlook.com,526-881-5822,************9578
Resort Hotel,0,287,2015,October,42,15,1,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,39.0,0,0,Check-Out,2015-10-19,Roger Jones,Roger.Jones@mail.com,679-577-7001,************3822
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,,223.0,0,Transient-Party,52.5,1,0,Check-Out,2015-10-19,Jason Montes,JasonMontes@gmail.com,274-510-4939,************3647
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Cameron Pearson,CameronPearson@zoho.com,255-767-2760,************6261
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,0,No Deposit,,223.0,0,Transient-Party,46.5,0,0,Check-Out,2015-10-19,Denise Erickson,Denise.E@protonmail.com,933-740-4397,************4448
Resort Hotel,0,287,2015,October,42,15,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,,223.0,0,Transient-Party,50.5,1,0,Check-Out,2015-10-19,Catherine Fischer,CFischer81@comcast.net,617-963-1402,************4170
